Scaloppine,Chicken Scaloppine,Romano's Macaroni Grill,513fc996927da70408003a1f,Chicken Scaloppine,Romano's Macaroni Grill,1,plating,1180
Red caviar,Caviar Red Lumpfish,Romanoff,51c3bab997c3e6d8d3b4640a,Caviar Red Lumpfish,Romanoff,1,tablespoon,15
Sope,Sopes,Romero's,51c3ce2c97c3e6d8d3b4f8dd,Sopes,Guerrero,1,sope,125
Granadilla,Granadilla Sauce 12 Oz,Rosa Mexicano Kitchen,51c5475d97c3e6efadd5ee27,Granadilla Sauce 12 Oz,Rosa Mexicano Kitchen,15,G,5
Rose Cookies,Salami Rose Recipe No. 7 ,Rose,51c3cdae97c3e6d8d3b4f4fa,Salami Rose Recipe No. 7,Rose,1,oz,90
Haupia,Ice Cream Haupia,Roselani,51c3fb1297c3e6dfa4df0e60,Ice Cream Haupia,Roselani,0.5,cup,160
Duck fat,Duck Fat,Rougie Sarlat,513fceb475b8dbbc21000677,Fat duck - 1 cup,USDA,1,cup,1808.1
Egg & Cheese with Ham,Ham Egg & Cheese,Roundy's,54f49d49b86b7cbe42a377e9,Ham Egg & Cheese,Roundy's,1,muffin,210
Clam chowder,Clam chowder,Ruby Tuesday,513fceb775b8dbbc210033be,Clam Chowder - 1 cup,USDA,1,cup,200.66
French toast,French Toast,Ruby Tuesday,513fceb775b8dbbc21002877,French Toast - 1 oz,USDA,1,oz,64.92
Mixed grill,Mixed Grill,Ruby Tuesday,513fc996927da70408003c84,Mixed Grill,Ruby Tuesday,-1,NULL,836
Beignet,Beignets,Ruby's Diner,516d9a40e3afed032c7da657,Beignets,Ruby's Diner,1,Serving,703
Peanut butter and jelly sandwich,Peanut Butter & Jelly Sandwich,Ruby's Diner,516d9a40e3afed032c7da722,Peanut Butter & Jelly Sandwich,Ruby's Diner,1,Serving,600
Irish stew,Irish Stew,Ruprecht's,5489b911121cd32332974997,Irish Stew,Ruprecht's,0.75,cup,150
Cookie Cake Pie,Candies Cakes Cookies & Pies Assortment,Russell Stover,5504dff851670c5d45f2b782,Candies Cakes Cookies & Pies Assortment,Russell Stover,3,pieces,240
Easter bread,Easter Pastelle,Russell Stover,51c54c9597c3e6efadd61785,Easter Pastelle,Russell Stover,43,G,230
Ribbon candy,Ribbon Candy,Russell Stover,52a15029cedb0e9050000e18,Ribbon Candy,Russell Stover,1,piece,140
Rustlers,Beef Jerky,Rustler's,513fceb775b8dbbc21002aae,Snacks beef jerky chopped and formed - 1 oz,USDA,1,oz,116.23
Hayashi rice,Sauce Mix Tasty Hayashi Rice,S&B,51c3d27497c3e6d8d3b51cd1,Sauce Mix Tasty Hayashi Rice,S&B,0.12,pkg,110
Weisswurst,Bockwurst Weisswurst,Saag's,51c36f2497c3e69de4b09874,Bockwurst Weisswurst,Saag's,1,link,210
Caponata,Caponata,Sabra,51c3f36997c3e6de73cbdbb3,Caponata,Sabra,1,oz,30
Bread pudding,Bread pudding,Safeway,513fc9e63fe3ffd403000a43,Bread Pudding,Ponderosa Steakhouse,1,Ounce,63
Divinity,Divinity,Safeway,51c357cc97c3e69de4afefdf,Divinity,Safeway,40,g,180
Banana cream pie,Pie Banana Cream,Safeway,53d7f4e2882b207a4b5243ce,Banana Cream Pie,Bakery,1,pudding cup,90
Seasoned salt,Seasoned salt,Safeway,51c36c3b97c3e69de4b0807d,Seasoned Salt Alternative,No Salt,0.25,tbsp,0
Salad dressing spread,Thousand Island Dressing & Spread,safeway,51c3678997c3e69de4b05a72,Thousand Island Dressing & Spread,Safeway,2,tbsp,110
Chicken Kiev,Chicken Kiev,Safeway Kitchens,51c366bc97c3e69de4b0548c,Chicken Kiev,Safeway Kitchens,1,package,360
Madeleine,Madelines,Safeway Select,550b237132fef3ce10a807ed,Madeleines,Miss Meringue,2,cookies,160
Camembert,Camembert,Saga,513fceb375b8dbbc2100001b,Cheese camembert - 1 cup,USDA,1,cup,738
Yorkshire pudding,Basics 15 Yorkshire Puddings,Sainsbury's,547348d7fbb1332854527107,Basics 15 Yorkshire Puddings,Sainsbury's,100,g,285
Fruit 'n Fibre,Fruit & Fibre,Sainsbury's,55080f1e47a43f8a4a0a4d0a,Fruit & Fibre,Sainsbury's,40,g without milk,150
Neapolitan wafer,Sugar Wafers Neapolitan Delight,Salerno,51c3606c97c3e69de4b0239f,Sugar Wafers Neapolitan Delight,Salerno,4,wafers,150
Pizza Burger,Pizza Burger ,Sam & Louie's Ny Pizza,53444fb0cd5bb303a94c4c24,Burger,Broadway Pizza Restaurant,323,g,590
Cider,Cider,Samuel Smith's,51c37a6797c3e6d27282428c,Cider Apple,ShopRite,8,fl oz,110
Polenta,Polenta,San Gennaro,51c36f5b97c3e69de4b09a5a,Old Fashioned Corn Meal Mush,Polenta,1,oz,25
Green sauce,Sauce Green,San Miguel,51c3641797c3e69de4b04101,Green Beans & Butter Sauce,Green Giant,1,cup,45
Panini,Buffalo Panini,Sandella's,516d9a42e3afed1038d00555,Buffalo Panini,Sandella's,-1,NULL,602.5
Panzanella,Panzanella Salad,Sandella's,516d9a42e3afed1038d00672,Panzanella Salad,Sandella's,-1,NULL,198.69
Caramel shortbread,Caramel Pecan Shortbread,Sandies,51c36eec97c3e69de4b09699,Caramel Pecan Shortbread,Sandies,1,cookie,80
Orange soft drink,Soft Drink Carbonated Orange Flavor,Sangaria,51d37a2ecc9bff5553aa9dd0,Soft Drink Carbonated Orange Flavor,Sangaria,1,bottle,110
Chinotto,Sparkling Beverage Citrus Flavored Chinotto,Sanpellegrino,51c4039397c3e6dfa4df4e3a,Sparkling Beverage Citrus Flavored Chinotto,Sanpellegrino,1,bottle,94
Bhajji,Pav Bhaji,Sanskriti,51c4003c97c3e6dfa4df34ee,Pav Bhaji,Sanskriti,0.33,ea,101
Chili paste,Chili Paste,Santa Cruz Chili & Spice Co.,51c3fdbb97c3e6dfa4df21c5,Chili Paste,Santa Cruz Chili & Spice Co.,0.25,cup,40
Grape seed oil,Grape seed oil,Santini,51c37ac397c3e6d272824570,Grape Seed Oil,ShopRite,1,tablespoon,120
Ricciarelli,Ricciarelli,Sapori,51c3be8997c3e6d8d3b48004,Ricciarelli,Sapori,3,pieces,130
Monterey Jack,Cheese Monterey Jack,Saputo,51c3f3d297c3e6de73cbdea3,Cheese Monterey Jack,Giant,1,oz,100
Havarti,Havarti,Saputo,51c364d197c3e69de4b046c4,Havarti Cheese,Cracker Barrel Grocery,1,slice,80
Ricotta,Ricotta,Saputo Lite,513fceb375b8dbbc21000080,Cheese ricotta whole milk - 1 cup,USDA,1,cup,428.04
Ricotta forte,Ricotta,Saputo Lite,513fceb375b8dbbc21000083,Cheese ricotta part skim milk - 1 cup,USDA,1,cup,339.48
Mince pie,Mince Pie ,Sara Lee,5293b1bd854300e255000341,Mince Pie,Bakery Fresh,0.2,of pie,410
Raspberry Ripple,Water Spring Raspberry Ripple,Saratoga,51c3b6af97c3e6d8d3b4449f,Water Spring Raspberry Ripple,Saratoga,8,oz,80
Colby-Jack,Colby-Jack,Sargento,5487052ed1cfa4da057895e4,Colby Jack,Spartan,0.25,cup,110
Merlot,Merlot,Sartori,54abff5c8aeb5b0d0a6de029,Merlot,Sartori,1,oz,120
NESTLE Bit-O'-honey Candy Chews,Candy Chews Bit-O-Honey,Sathers,548706354bf39fd74db263bf,Candy Chews,Now & Later,9,pieces,140
Gummi candy,Gummi Candy Gummi Bears,Sathers,51c3b91097c3e6d8d3b456b7,Gummi Candy Gummi Bears,Sathers,1,package,190
Brown sauce,Gravy Mix Brown,Sauce Classics,51c36e0997c3e69de4b08f60,Brown Gravy Mix Vegetarian Fat Free,Gravy Quick,1,tbsp,20
Spice rub,Herb N Spices Allspice Ground,Sauer's,51c542cf97c3e6efadd5ca29,Herb N Spices Allspice Ground,Sauer's,1,Ct,0
Mesquite,Mesquite Seasoning,Sauer's,51c404af97c3e6dfa4df56b1,Mesquite Seasoning,Sauer's,0.25,tsp,0
Curtido,Raw Curtido,Saverne,54c12b1675703ff96a533bc4,Raw Curtido,Saverne,2,tbsp,5
Sweet and sour mix,Sweet and sour mix,Scales Cocktails,51c3cd8697c3e6d8d3b4f3cd,Sweet and Sour Mix,Scales Cocktails,0.5,cup,5
Pasta salad,Pasta Salad,Schlotzky's,51c5462497c3e6efadd5e482,Pasta Pasta Salad Shells,Martha Gooch Pasta,56,G,210
Cheese sandwich,Cheese Sandwich,Schlotzsky's,54e1b89a4c268ef2102bd295,Smoked Ham & Cheese Sandwich,Market Sandwich,1,sandwich,260
Pepperette,Pepperettes Dry Sausage,Schneiders,55000a727ba32be45fa49e1c,Pepperettes Dry Sausage,Schneiders,2,pepperettes,120
Sausage sizzle,Sausages Mini Sizzlers,Schneiders,54aa9e5365bba19459775477,Sausages Mini Sizzlers,Schneiders,2,sausages,230
Hot wiener,Wieners,Schneiders,54b032f5f503b26664d3a239,Wieners,Schneiders,1,wiener,120
Silesian dumplings,Dumplings,Schnucks,54cfd7f70d42617b72f3c3ac,Dumplings - 1 medium dumpling,Nutritionix,1,medium dumpling,73.65
Head cheese,Head Cheese,Scott Petersen,51c3c33597c3e6d8d3b4a525,Head Cheese,Scott Petersen,1,slice,70
Egg sandwich,Egg Sandwich,Seasonal Specialties,54982e41da5d8d5133d1a3e1,Egg & Cheese Flatbread Pocket Sandwich,Sandwich Bros.,1,sandwich,150
Fruit salad,Fruit Salad,Seasonal Specialties,54e5c922ea9b224a5bafcbdf,Fruit Salad,Del Monte,1,bowl,15
Carpetbag steak,Steak,Seasonal Specialties,513fceb575b8dbbc21001bd2,Steak - 1 steak (yield from 518 g raw meat),USDA,1,steak (yield from 518 g raw meat),814.08
Steak de Venaison,Steak,Seasonal Specialties,513fceb575b8dbbc21001bd2,Steak - 1 steak (yield from 518 g raw meat),USDA,1,steak (yield from 518 g raw meat),814.08
Corn soup,Corn Soup Cup,Seasons 52,529e7df1ea63d49335002cd8,Corn Soup Cup,Seasons 52,-1,NULL,230
Fish head curry,Market Fish Curry,Seasons 52,529e7df1f9655f6d35002c81,Market Fish Curry,Seasons 52,-1,NULL,420
Pork tenderloin,Pork Tenderloin,Seasons 52,513fceb575b8dbbc21001340,Pork fresh loin tenderloin separable lean and fat cooked roasted - 1 roast,USDA,1,roast,590.94
Plum tomato,Ripe Plum Tomato,Seasons 52,529e7f63ea63d49335009915,Ripe Plum Tomato,Seasons 52,1,serving,340
Swordfish,Swordfish Blackened,Seasons 52,529e7df1ea63d49335002c76,Swordfish Blackened,Seasons 52,-1,NULL,420
Penne alla vodka,Pasta Sauce Alla Vodka,Serafina Restaurant,51d37afacc9bff5553aaa090,Pasta Sauce Alla Vodka,Mario Batali,0.5,cup,140
FRENZ free range eggs,Free-Range Eggs,Seven Sons,5511826a7df48248451cac19,Speckled Malted Milk,Eggs,6,pieces,190
Cheese fries,Cheese Fries,Shake Shack,53444e879a631f1645ecfefa,Chili Cheese Fries,Meatheads Burgers & Fries,10,oz,1760
Chocolate Crunchies,Valrhona Chocolate Crunchies,Shake Shack,5266a1779f05a39eb300aa0f,Valrhona Chocolate Crunchies,Shake Shack,0.5,concrete serving,70
Bombay mix,Bombay Mix,Shamiana,51c4004397c3e6dfa4df3523,Bombay Mix,Shamiana,1,oz,140
Chicken and waffles,Chicken and Waffles,Shari's Restaurant & Pie Bakery,53444ede9a631f1645ed0048,Chicken and Waffles,Shari's Restaurant & Pie Bakery,587,g,1430
Beef Patties,Beef Patties,Shaws,54abff3b925eb27816a3e761,Beef Patties,Station View,1,patty,332.21
Cold cut,Cold Cut Melt,Sheetz,53445001bbe3351445980b4b,Cold Cut Melt,Sheetz,1,Melt,140
Hamburger bun,Hamburger Bun,Sheetz,513fceb775b8dbbc21002923,Bun - 1 oz,USDA,1,oz,78.81
Tartar sauce,Tartar sauce,Sheetz,54e753027a5a483c71d9992f,Tartar Sauce,Ken's Steak House Sauce,2,tbsp,130
Agar,Agar-Agar White,Shirakiku,5266a2b79f05a39eb30133d3,White,Buffets,1,slice,70
Water chestnut cake,Cake Baked Red Bean Chestnut,Shirakiku,51c3d27d97c3e6d8d3b51d1f,Cake Baked Red Bean Chestnut,Shirakiku,1,piece,220
Senbei,Nori-Komi Furikake Senbei,Shirakiku,54f9c77d7b9aca4865688ed5,Nori-Komi Furikake Senbei,Shirakiku,1,package,70
Green curry,Green Curry,ShopHouse,ae4950514d16463d80e085ce,Green Curry,ShopHouse,2,oz,110
Floats,Cereal Fruity Floats,ShopRite,51c37aa497c3e6d272824481,Cereal Fruity Floats,ShopRite,1,cup,120
Chianti,Chianti Wine Vinegar,ShopRite,51c3c50097c3e6d8d3b4b2e8,Vinegar Chianti Wine,Modenaceti,1,tbsp,5
Whole-wheat flour,Flour Whole Wheat,ShopRite,51d2f8abcc9bff111580c9e9,Flour 100% Whole Wheat,King Arthur Flour,0.25,cup,110
Dijon mustard,Mustard Dijon,SHOPRITE,5460eba0cd31bf2c3808b6b0,Dijon Mustard,Moutarde De Dijon,1,tbsp,5
Wonton,Wonton Strips,ShopRite,54bcc627df49969d2f183786,Wonton Strips,Safeway Kitchens,2,tbsp,35
Post Shredded Wheat Lightly Frosted Spoon Size,Cereal Lightly Frosted Spoon Size,Shredded Wheat,51c3bba097c3e6d8d3b46a94,Cereal Lightly Frosted Spoon Size,Shredded Wheat,1,cup,180
Post Shredded Wheat Spoon Size Wheat'n Bran,Cereal Wheat'n Bran Spoon Size,Shredded Wheat,51c3bb9f97c3e6d8d3b46a8e,Cereal Wheat'n Bran Spoon Size,Shredded Wheat,1.25,cups,200
Post Shredded Wheat Honey Nut Cereals,Shredded Wheat Honey Nut,Shredded Wheat,51d37e2ccc9bff5553aaa7b1,Shredded Wheat Honey Nut,Shredded Wheat,1,cup,220
Shredded wheat,Shredded Wheat Original,Shredded Wheat,51d37983cc9bff5553aa9bd5,Shredded Wheat Original,Shredded Wheat,1,cup,170
Wheat bran,Shredded Wheat Wheat 'n Bran,Shredded Wheat,51d37e27cc9bff5553aaa797,Shredded Wheat Wheat 'n Bran,Shredded Wheat,1.25,cup,200
Shrewsbury cake,Flour Sugar Eggs Salt Nutmeg,Shrewsbury,5511826a7df48248451cac19,Speckled Malted Milk,Eggs,6,pieces,190
Shrimp,Shrimp ,Shrimp,51c5406497c3e6efadd5b708,Shrimp Cooked,Shrimp,85,G,110
Drunken shrimp,Shrimp Cooked,Shrimp,51c5406497c3e6efadd5b708,Shrimp Cooked,Shrimp,85,G,110
Luncheon Meat,Luncheon Meat,Shur Fresh,53f4da5f39160d476cae4d3a,Luncheon Meat,Spam,2,oz,180
Buffalo wing,Wings Buffalo,Shur Fresh,513fc997927da704080043cb,Buffalo Wings,Golden Corral,-1,NULL,210
Chardonnay,Chardonnay,Shutter Home,542edbfcfa228b40018b0116,Chardonnay,Yellow Tail,5,fl oz,123
Tortiglioni,Tortiglioni,Si,51c400b197c3e6dfa4df3843,Tortiglioni,Si,0.75,cup dry,200
Green bean casserole,Green Bean Casserole,Signature,51c371a997c3e69de4b0b009,Green Been Casserole Green Bean Casserole,Allens,0.5,cup,40
Silk Blueberry soy Yogurt,Blueberry soy yogurt - 1 container,SILK,513fceb675b8dbbc210022a2,SILK Blueberry soy yogurt - 1 container,USDA,1,container,149.6
SILK Banana-Strawberry Soy Yogurt,Cultured Soy Banana Strawberry,Silk,51d2fd67cc9bff111580e9b0,Cultured Soy Banana Strawberry,Silk,1,container,160
Silk Peach Soy Yogurt,Cultured Soy Peach,Silk,51c36ad597c3e69de4b07545,Cultured Soy Peach,Silk,1,container,160
Silk Raspberry Soy Yogurt,Cultured Soy Raspberry,Silk,51c36aef97c3e69de4b075fd,Cultured Soy Raspberry,Silk,1,container,160
Silk Light Chocolate Soymilk,Light Soymilk Chocolate,Silk,5518fb19771e2e761568c911,Soymilk Light Chocolate,Silk,1,cup,90
SILK Light Vanilla Soymilk,Light Vanilla Soymilk,Silk,53d7f4fa70cc8fac3de0dc9e,Light Vanilla Soymilk,Silk,1,cup,70
Silk Hazelnut Creamer,SILK Hazelnut Creamer - 1 tbsp,Silk,513fceb675b8dbbc210022a7,SILK Hazelnut Creamer - 1 tbsp,USDA,1,tbsp,19.95
SILK Key Lime Soy Yogurt,SILK Key Lime soy yogurt,SILK,51c36af197c3e69de4b07611,Soy Yogurt Key Lime,Silk,1,container,150
Silk Plus for Bone Health Soymilk,SILK Plus for Bone Health soymilk,Silk,513fceb675b8dbbc21002293,SILK Plus for Bone Health soymilk - 1 cup,USDA,1,cup,99.63
Silk French Vanilla Creamer,Soy Creamer French Vanilla ,Silk,51d30078cc9bff111580fe2f,Soy Creamer French Vanilla,Silk,1,tbsp,20
Silk Original Creamer,Soy Creamer Original,Silk,51d2fb27cc9bff111580da7e,Soy Creamer Original,Silk,1,tbsp,15
Silk Strawberry Soy Yogurt,Soy Yogurt Plain,Silk,5514ea82bdbb8ab333def662,Yogurt Plain Soy,Soygo,125,g,83
Soy yogurt,Soy Yogurt Plain,SILK,5514ea82bdbb8ab333def662,Yogurt Plain Soy,Soygo,125,g,83
Silk Mocha soymilk,Soymilk,Silk,51c3d2b297c3e6d8d3b51ed3,Soymilk,Yeos,1,can,160
Silk Coffee Soymilk,Soymilk Coffee,Silk,51c5497397c3e6efadd5fe5d,Soymilk Coffee,Kikkoman Pearl Soymilk,0,NULL,150
Silk Light Plain soymilk,Soymilk Natural Plain,Silk,51c36aef97c3e69de4b07601,Soymilk Natural Plain,Silk,1,cup,100
SILK Nog soy milk,Soymilk Nog,Silk,51d2fda0cc9bff111580eb6e,Soymilk Nog,Silk,0.5,cup,90
SILK Plus DHA Omega-3 Soymilk,Soymilk Plain DHA Omega-3,Silk,51d2fda3cc9bff111580eb86,Soymilk Plain DHA Omega-3,Silk,1,cup,110
Silk Unsweetened Soymilk,Soymilk Unsweetened,Silk,51c36acd97c3e69de4b07510,Soymilk Unsweetened,Silk,1,cup,80
Silk Vanilla Soymilk,Soymilk Vanilla,Silk,54edcda23cdb0a4228e52dc9,Soymilk Vanilla,Sunrich Naturals,8,fl oz,130
Silk Very Vanilla Soymilk,Soymilk Very Vanilla,Silk,51c36ad197c3e69de4b07522,Soymilk Very Vanilla,Silk,1,container,130
Silk Black Cherry Soy Yogurt,Soy Yogurt Black Cherry,Silk Live,51d37a75cc9bff5553aa9ea3,Soy Yogurt Black Cherry,Silk Live,6,Oz,150
Silk Vanilla Soy Yogurt,Soy Yogurt Vanilla,Silk Live,54fd9f48ed71caf240e315f4,Organic Soy Yogurt Vanilla,Whole Soy Co.,1,cup,210
Kalamata olive,Olives Kalamata,Silver Palate,51c3d3de97c3e6d8d3b528ad,Olives Kalamata,Silver Palate,2,olives,15
Abbott Nutrition Similac Expert Care NeoSure Infant Formula,Expert cAre NeoSure Infant Formula with Iron,Similac,51c53cd997c3e6efadd59b02,Expert cAre NeoSure Infant Formula with Iron,Similac,4.5,fl oz,100
Similac Infant Formula,Infant Formula Organic,Similac,51c53cda97c3e6efadd59b10,Infant Formula Organic,Similac,5,oz,0
Abbott nutrition Similac with iron,Infant Formula with Iron,Similac,51c38f6297c3e6d3d972f0b2,Infant Formula with Iron,Similac,5,fl oz,100
Almond meal,Almond Meal/Flour,Simple Truth,5266a2359f05a39eb300fc39,Almond,Tully's Coffee,1,Each,510
Black garlic,Black garlic bean,Simply Asia,51c3d28297c3e6d8d3b51d4d,Garlic Black Bean,Simply Asia,1,cup,298
Black bean and garlic,Garlic Black Bean,Simply Asia,51c3d28297c3e6d8d3b51d4d,Garlic Black Bean,Simply Asia,1,cup,298
Cobbler,Peach Cobbler,Sizzler,51c35d5e97c3e69de4b00e9d,Cobbler Peach,Valu Time,0.12,cobbler,220
Popcorn,Popcorn,Skinny Pop Popcorn,513fceb775b8dbbc2100335b,Snacks popcorn microwave regular (butter) flavor made with partially hydrogenated oil - 1 bag,USDA,1,bag,484.59
SKITTLES Original Bite Size Candies,Candies Bite Size Original,Skittles,51c368bd97c3e69de4b06294,Candies Bite Size Original,Skittles,0.25,cup,160
Wrigley's Skittles Wild Berry,Wild Berry Skittles,Skittles,54761dafbbd4fdf6606eb0c4,Skittles Wild Berry,Skittles,61.5,g,250
Skor,Candies SKOR Toffee Bar - 1 bar 1.4 oz,Skor,513fceb775b8dbbc21002b98,Candies SKOR Toffee Bar - 1 bar 1.4 oz,USDA,1,bar 1.4 oz,208.65
Plum sauce,Plum Sauce,Sky Valley,54e5ad34ea9b224a5bafcbd0,Mash Ups Apple Sauce + Tropical Fruits,Plum,1,pouch,60
Animal cracker,Animal Cracker,Skyline Chili,529e7fbdf9655f6d3500b400,Animal Cracker,Skyline Chili,1,oz,120
Slim-Fast Meal Bars,Meal Bars Peanut Granola,Slim-Fast,51c3583297c3e69de4aff234,Meal Bars Peanut Granola,Slim-Fast,1,bar,200
SMART BALANCE Light Buttery Spread,Buttery Spread Light,Smart Balance,51c3704797c3e69de4b0a3c0,Buttery Spread Light,Smart Balance,1,tbsp,50
Smart Balance Omega-3 Buttery Spread,Buttery Spread Omega-3,Smart Balance,51c3704797c3e69de4b0a3bb,Buttery Spread Omega-3,Smart Balance,1,tbsp,80
Smart Balance Light Mayonnaise Dressing,Light Mayonnaise Dressing,Smart Balance,51c3c50397c3e6d8d3b4b307,Mayonnaise Dressing Light,Nalley,1,tbsp,50
SMART BEAT Super Light Margarine-like spread,argarine-like spread Super Light without saturated fat - 1 tablespoon,Smart Beat,513fceb475b8dbbc2100072c,Margarine-like spread SMART BEAT Super Light without saturated fat - 1 tablespoon,USDA,1,tablespoon,22.12
Smart Beat Smart Squeeze Margarine-like spread,Nonfat Margarine Spread,Smart Beat,51c3c0d997c3e6d8d3b49292,Nonfat Margarine Spread,Smart Beat,1,tbsp,5
Italian hot dog, Italian Dog,smashburger,513fc99a927da7040800628e,Italian Dog,Smashburger,-1,NULL,540
Texas hot dog,Texas Dog,Smashburger,513fc99a927da704080062c9,Texas Dog,Smashburger,-1,NULL,660
Milkshake,Vanilla Milkshake,Smashburger,513fc99b927da70408006bf8,Vanilla Milkshake - Milkshake Base,Zaxby's,-1,NULL,530
Lye roll,Roll,Smith's,513fceb775b8dbbc21002925,Bun - 1 roll,USDA,1,roll,116.76
Ham hock,Pork Smoked Hocks,Smithfield,51c543fb97c3e6efadd5d3af,Pork Smoked Hocks,Smithfield,112,G,290
Pork ribs,Boneless Pork Loin Country Style Ribs,Smithfield Pork,51c3c34297c3e6d8d3b4a59a,Boneless Pork Loin Country Style Ribs,Smithfield Pork,4,oz,110
Cuban sandwich,Cuban sandwich,Smokey Bones,529e7f71ea63d49335009de3,Cuban Sandwich,Smokey Bones,1,portion,780
Banana boat,Banana Boat,Smoothie King,521b95cd4a56d006d578bd65,Banana Boat&reg;,Smoothie King,20,oz cup,477
Smorz,Smorz Cereal,Smorz,51c3ee8d97c3e6de73cbb97d,Smorz Cereal,Smorz,1,cup,120
Magic Shell,Magic Shell Cupcake,Smucker's,51c3f44a97c3e6de73cbe201,Magic Shell Cupcake,Smucker's,2,tbsp,230
Carrot cake,Carrot cake,Smuckers,529e7dfdf9655f6d350032c0,Carrot Cake,Food Exchange,1,6.3oz carrot cake,570
Vietnamese noodles,Saigon Style Vietnamese Pho Noodles,Snapdragon,54fd4b66ac8696df581ea399,Saigon Style Vietnamese Pho Noodles,Snapdragon,1.63,oz,180
Pletzel,Pletzel,Snapper's,ae496975693fb7f15a08c4a9,Pretzel,Bagger Dave‰Ûªs,1,Bun,270
Snicker's Almond Bar,Almond Bar,Snickers,53a990e344b62c953d009b01,Almond Bar,Snickers,1,bar,230
Snickers,Chocolate Bars,Snickers,550f4f742c6fbcb46ddb9fea,Mini Chocolate Bars,Chocolate Games,4,pieces,175
Mars Snackfood US Snickers Marathon Chewy Chocolate Peanut Bar,Energy Bar Chewy Chocolate Peanut,Snickers,51c3fec697c3e6dfa4df29ee,Energy Bar Chewy Chocolate Peanut,Snickers,1,bar,220
Snickers Marathon Multigrain Crunch Bar,Marathon Energy Bar Multi Grain Crunch,Snickers,51c549e797c3e6efadd601cb,Marathon Energy Bar Multi Grain Crunch,Snickers,0,NULL,140
Snickers Marathon,Nutrition Bar Marathon,Snickers,51c5464897c3e6efadd5e597,Nutrition Bar Marathon,Snickers,44.2,G,150
Snickers Marathon Bar,Nutrition Bar Marathon,Snickers,51c5464897c3e6efadd5e597,Nutrition Bar Marathon,Snickers,44.2,G,150
POP'ables Snickers,Pop'ables,Snickers,51c3ba1e97c3e6d8d3b45ef6,Snickers Butter Crunch,Pop'ables,13,pieces,200
Roasted barley tea,Tea Blend Bold Barley Shape,Sokenbicha,51c3eb7297c3e6de73cba38a,Tea Blend Bold Barley Shape,Sokenbicha,1,bottle,0
Profiterole,Profiterole,Solo Italia,51c3c61397c3e6d8d3b4bba9,Profiterole Puffs,Wegmans,3,pieces,60
Mascarpone,Tiramisu Mascarpone,Solo Italia,51c3d51197c3e6d8d3b53215,Tiramisu Mascarpone,Solo Italia,1,bowl,290
Gloucester cheese,Cheese Double Gloucester,Somerdale,51c3f38897c3e6de73cbdc8d,Cheese Double Gloucester,Somerdale,1,oz,110
Clotted cream,Cream English Clotted,Somerdale,51c3c42297c3e6d8d3b4ac6f,Cream English Clotted,Somerdale,2,tbsp,140
Corn dog,Corn Dog,Sonic,513fceb775b8dbbc210030f3,Corn dogs frozen prepared - 1 corndog,USDA,1,corndog,195
Frito pie,Fritos Chili Cheese Pie Large,Sonic,516d9a41e3afed032c7db076,Fritos Chili Cheese Pie Large,Sonic,275,grams,960
Mello Yello,Mello Yello Medium,Sonic,516d9a41e3afed032c7db08c,Mello Yello Medium,Sonic,432,grams,190
Beef noodle soup,Beef noodle soup,Souper Salad,529e7eb0f9655f6d350062d1,Beef Noodle Soup,Souper Salad,5,oz,70
Chicken Divan,Chicken Divan,Souplantation & Sweet Tomatoes,53444ac57395ed134519e747,Chicken Divan,Souplantation & Sweet Tomatoes,1,cup,240
Tapioca,Tapioca,Souplantation & Sweet Tomatoes,513fceb775b8dbbc21002ddc,Tapioca pearl dry - 1 cup,USDA,1,cup,544.16
Cassoulet,Turkey Cassoulet w/ Bacon,Souplantation & Sweet Tomatoes,53444ac77ba4ca15456f5180,Turkey Cassoulet w/ Bacon,Souplantation & Sweet Tomatoes,1,cup,240
SpaghettiOs Mini Beef Ravioli in Meat Sauce,Ravioli Beef in Meat Sauce,SpaghettiOs,51d2fbfbcc9bff111580e04d,Ravioli Beef in Meat Sauce,SpaghettiOs,1,cup,270
HORMEL SPAM Luncheon Meat,Luncheon Meat,Spam,51c35c3c97c3e69de4b00755,Luncheon Meat,Shur Fresh,2,oz,170
Piquillo pepper,Piquillo peppers,Spanish Garden,51c3d3e297c3e6d8d3b528d4,Piquillo Peppers,Spanish Garden,2,pieces,20
Pistachio pudding,Pudding Instant Pistachio,Spartan,5333174e4504d874582fdb03,Pudding Instant Pistachio,Spartan,0.25,package,90
Giblets,Turkey Young with Giblets,Spartan,51c3c7ba97c3e6d8d3b4c6bb,Turkey Young with Giblets,Spartan,4,oz,170
Denver sandwich,Denver Sandwich,Specialty's Cafe & Bakery,513fc9c4673c4fbc26000aa9,Denver Sandwich,Specialty's Cafe & Bakery,1,sandwich,622
Apricot kernel,Apricot Kernel Oil,Spectrum,51c3693497c3e69de4b066e5,Apricot Kernel Oil,Spectrum,1,tbsp,120
Splenda,Splenda No Calorie Sweetener,Splenda,525ec9219f1e7c0500000956,Splenda No Calorie Sweetener,Splenda,1,packet,0
SPLENDA Sweetener Packets,Sweetener No Calorie Packets,Splenda,51d2fbe2cc9bff111580df87,Sweetener No Calorie Packets,Splenda,1,packet,0
Macaroni casserole,Casserole Elbow Macaroni,Springfield,51c3d35d97c3e6d8d3b524a2,Casserole Elbow Macaroni,Springfield,2,oz,210
